searge,name,side,desc
func_78044_b,getDamageReductionAmount,2,"Return the damage reduction (each 1 point is a half a shield on gui) of the piece index passed (0 = helmet, 1 = plate, 2 = legs and 3 = boots)"
func_78045_a,getEnchantability,2,Return the enchantability factor of the material.
func_78046_a,getDurability,2,Returns the durability for a armor slot of for this type.
func_78084_a,getTextureOffset,0,
func_78085_a,setTextureOffset,0,
func_78086_a,setLivingAnimations,0,Used for easily adding entity-dependent animations. The second and third float params here are the same second and third as in the setRotationAngles method.
func_78087_a,setRotationAngles,0,"Sets the model's various rotation angles. For bipeds, par1 and par2 are used for animating the movement of arms and legs, where par1 represents the time(so that arms and legs swing back and forth) and par2 represents how ""far"" arms and legs can swing at most."
func_78088_a,render,0,Sets the models various rotation angles then renders the model.
func_78164_a,renderSign,0,Renders the sign model through TileEntitySignRenderer
func_78214_a,updateRotations,0,"Updates the rotations in the parameters for rotations greater than 180 degrees or less than -180 degrees. It adds or subtracts 360 degrees, so that the appearance is the same, although the numbers are then simplified to range -180 to 180"
func_78231_a,renderAll,0,This method renders out all parts of the chest model.
func_78235_a,flipFace,0,
func_78240_a,setTexturePosition,0,
func_78255_a,renderStringAtPos,0,"Render a single line string at the current (posX,posY) and update posX"
func_78256_a,getStringWidth,0,Returns the width of this string. Equivalent of FontMetrics.stringWidth(String s).
func_78257_a,loadGlyphTexture,0,Load one of the /font/glyph_XX.png into a new GL texture and store the texture ID in glyphTextureName array.
func_78259_e,sizeStringToWidth,0,Determines how many characters from the string will fit into the specified width.
func_78260_a,getBidiFlag,0,Get bidiFlag that controls if the Unicode Bidirectional Algorithm should be run before rendering any string
func_78262_a,trimStringToWidth,0,"Trims a string to a specified width, and will reverse it if par3 is set."
func_78263_a,getCharWidth,0,Returns the width of this character as rendered.
func_78264_a,setUnicodeFlag,0,Set unicodeFlag controlling whether strings should be rendered with Unicode fonts instead of the default.png font.
func_78265_b,resetStyles,0,Reset all style flag fields in the class to false; called at the start of string rendering
func_78266_a,renderDefaultChar,0,"Render a single character with the default.png font at current (posX,posY) location..."
func_78267_b,splitStringWidth,0,Returns the width of the wordwrapped String (maximum length is parameter k)
func_78268_b,renderSplitString,0,Perform actual work of rendering a multi-line string with wordwrap and with darker drop shadow color if flag is set
func_78269_a,trimStringToWidth,0,Trims a string to fit a specified Width.
func_78270_c,isFormatSpecial,0,Checks if the char code is O-K...lLrRk-o... used to set special formatting.
func_78271_c,listFormattedStringToWidth,0,Breaks a string into a list of pieces that will fit a specified width.
func_78272_b,isFormatColor,0,"Checks if the char code is a hexadecimal character, used to set colour."
func_78273_d,trimStringNewline,0,Remove all newline characters from the end of the string
func_78274_b,renderStringAligned,0,Render string either left or right aligned depending on bidiFlag
func_78275_b,setBidiFlag,0,Set bidiFlag to control if the Unicode Bidirectional Algorithm should be run before rendering any string.
func_78276_b,drawString,0,Draws the specified string.
func_78277_a,renderUnicodeChar,0,"Render a single Unicode character at current (posX,posY) location using one of the /font/glyph_XX.png files..."
func_78278_a,renderCharAtPos,0,Pick how to render a single character and return the width used.
func_78279_b,drawSplitString,0,Splits and draws a String with wordwrap (maximum length is parameter k)
func_78280_d,wrapFormattedStringToWidth,0,Inserts newline and formatting into a string to wrap it within the specified width.
func_78282_e,getFormatFromString,0,Digests a string for nonprinting formatting characters then returns a string containing only that formatting.
func_78324_d,getScaledHeight_double,0,
func_78325_e,getScaleFactor,0,
func_78326_a,getScaledWidth,0,
func_78327_c,getScaledWidth_double,0,
func_78328_b,getScaledHeight,0,
func_78381_a,draw,0,Draws the data set up in this tessellator and resets the state to prepare for new drawing.
func_78432_a,parseUserSkin,0,
func_78433_b,setAreaOpaque,0,Makes the given area of the image opaque
func_78434_a,setAreaTransparent,0,Makes the given area of the image transparent if it was previously completely opaque (used to remove the outer layer of a skin around the head if it was saved all opaque; this would be redundant so it's assumed that the skin maker is just using an image editor without an alpha channel)
func_78435_c,hasTransparency,0,Returns true if the given area of the image contains transparent pixels
func_78440_a,renderItemInFirstPerson,0,Renders the active item in the player's hand when in first person mode. Args: partialTickTime
func_78441_a,updateEquippedItem,0,
func_78442_d,renderFireInFirstPerson,0,Renders the fire on the screen for first person mode. Arg: partialTickTime
func_78444_b,resetEquippedProgress,0,Resets equippedProgress
func_78445_c,resetEquippedProgress2,0,Resets equippedProgress
func_78447_b,renderOverlays,0,Renders all the overlays that are in first person mode. Args: partialTickTime
func_78448_c,renderWaterOverlayTexture,0,Renders a texture that warps around based on the direction the player is looking. Texture needs to be bound before being called. Used for the water overlay. Args: parialTickTime
func_78464_a,updateRenderer,0,Updates the entity renderer
func_78466_h,updateFogColor,0,calculates fog and calls glClearColor
func_78467_g,orientCamera,0,sets up player's eye (or camera in third person mode)
func_78468_a,setupFog,0,Sets up the fog to be rendered. If the arg passed in is -1 the fog starts at 0 and goes to 80% of far plane distance and is used for sky rendering.
func_78469_a,setFogColorBuffer,0,Update and return fogColorBuffer with the RGBA values passed as arguments
func_78470_f,updateTorchFlicker,0,Recompute a random value that is applied to block color in updateLightmap()
func_78471_a,renderWorld,0,
func_78472_g,updateLightmap,0,
func_78473_a,getMouseOver,0,Finds what block or object the mouse is over at the specified partial tick time. Args: partialTickTime
func_78474_d,renderRainSnow,0,Render rain and snow
func_78475_f,setupViewBobbing,0,Setups all the GL settings for view bobbing. Args: partialTickTime
func_78476_b,renderHand,0,Render player hand
func_78477_e,updateFovModifierHand,0,Update FOV modifier hand
func_78478_c,setupOverlayRendering,0,Setup orthogonal projection for rendering GUI screen overlays
func_78479_a,setupCameraTransform,0,"sets up projection, view effects, camera position/rotation"
func_78480_b,updateCameraAndRender,0,Will update any inputs that effect the camera angle (mouse) and then render the world and GUI
func_78481_a,getFOVModifier,0,Changes the field of view of the player depending on if they are underwater or not
func_78482_e,hurtCameraEffect,0,
func_78484_h,addRainParticles,0,
func_78546_a,isBoundingBoxInFrustum,0,"Returns true if the bounding box is inside all 6 clipping planes, otherwise returns false."
func_78547_a,setPosition,0,
func_78548_b,isBoxInFrustum,0,"Calls the clipping helper. Returns true if the box is inside all 6 clipping planes, otherwise returns false."
func_78553_b,isBoxInFrustum,0,"Returns true if the box is inside all 6 clipping planes, otherwise returns false."
func_78558_a,getInstance,0,Initialises the ClippingHelper object then returns an instance of it.
func_78560_b,init,0,
func_78713_a,getEntityRenderObject,0,
func_78714_a,getDistanceToCamera,0,
func_78715_a,getEntityClassRenderObject,0,
func_78716_a,getFontRenderer,0,Returns the font renderer
func_78717_a,set,0,World sets this RenderManager's worldObj to the world provided
func_78745_b,flipPlayer,0,Flips the player around.
func_78746_a,setGameType,0,Sets the game type for the player.
func_78747_a,isSpectator,0,None
func_78748_a,setPlayerCapabilities,0,Sets player capabilities depending on current gametype. params: player
func_78749_i,extendedReach,0,true for hitting entities far away.
func_78750_j,syncCurrentPlayItem,0,Syncs the current player item with the server
func_78752_a,sendPacketDropItem,0,Sends a Packet107 to the server to drop the item on the ground
func_78753_a,windowClick,0,Handles slot clicks sends a packet to the server.
func_78755_b,shouldDrawHUD,0,
func_78756_a,sendEnchantPacket,0,GuiEnchantment uses this during multiplayer to tell PlayerControllerMP to send a packet indicating the enchantment action the player has taken.
func_78757_d,getBlockReachDistance,0,player reach distance = 4F
func_78758_h,isInCreativeMode,0,returns true if player is in creative mode
func_78761_a,sendSlotPacket,0,Used in PlayerControllerMP to update the server with an ItemStack in a slot.
func_78762_g,isNotCreative,0,"Checks if the player is not creative, used for checking if it should break a block instantly"
func_78763_f,gameIsSurvivalOrAdventure,0,
func_78764_a,attackEntity,0,Attacks an entity
func_78765_e,updateController,0,
func_78766_c,onStoppedUsingItem,0,
func_78767_c,resetBlockRemoving,0,Resets current block damage and field_78778_j
func_78768_b,interactWithEntitySendPacket,0,Send packet to server - player is interacting with another entity (left click)
func_78769_a,sendUseItem,0,"Notifies the server of things like consuming food, etc..."
func_78784_a,setTextureOffset,0,
func_78785_a,render,0,
func_78786_a,addBox,0,
func_78787_b,setTextureSize,0,Returns the model renderer with the new texture parameters.
func_78788_d,compileDisplayList,0,Compiles a GL display list for this model
func_78789_a,addBox,0,
func_78790_a,addBox,0,"Creates a textured box. Args: originX, originY, originZ, width, height, depth, scaleFactor."
func_78791_b,renderWithRotation,0,
func_78792_a,addChild,0,Sets the current box's rotation points and rotation angles to another box.
func_78793_a,setRotationPoint,0,
func_78794_c,postRender,0,Allows the changing of Angles after a box has been rendered
func_78836_a,getNBTCompound,0,"Returns an NBTTagCompound with the server's name, IP and maybe acceptTextures."
func_78837_a,getServerDataFromNBTCompound,0,"Takes an NBTTagCompound with 'name' and 'ip' keys, returns a ServerData instance."
func_78849_a,addServerData,0,Adds the given ServerData instance to the list.
func_78850_a,getServerData,0,Gets the ServerData instance stored for the given index in the list.
func_78851_b,removeServerData,0,Removes the ServerData instance stored for the given index in the list.
func_78853_a,loadServerList,0,"Loads a list of servers from servers.dat, by running ServerData.getServerDataFromNBTCompound on each NBT compound found in the ""servers"" tag list."
func_78855_b,saveServerList,0,"Runs getNBTCompound on each ServerData instance, puts everything into a ""servers"" NBT list and writes it to servers.dat."
func_78856_c,countServers,0,Counts the number of ServerData instances in the list.
func_78857_a,swapServers,0,"Takes two list indexes, and swaps their order around."
func_78861_a,getIP,0,
func_78862_a,parseIntWithDefault,0,
func_78863_b,getServerAddress,0,"Returns a server's address and port for the specified hostname, looking up the SRV record if possible"
func_78864_b,getPort,0,
func_78868_a,updateEffects,0,
func_78869_b,getStatistics,0,
func_78870_a,clearEffects,0,
func_78872_b,renderLitParticles,0,
func_78873_a,addEffect,0,
